,flushes,l0compactions,other_compactions,read,write,qps
968,1.0,1.0,7.0,814.0899999999999,893.98,249911.0
969,1.0,1.0,7.0,814.0899999999999,893.98,352091.0
970,0.0,0.0,7.0,637.1899999999999,538.1999999999999,318684.0
971,1.0,0.0,7.0,637.1899999999999,645.02,321402.0
972,1.0,0.0,9.0,828.1199999999999,889.94,342559.0
973,0.0,0.0,8.0,764.04,726.63,326492.0
974,1.0,0.0,9.0,896.13,941.26,318279.0
975,1.0,0.0,7.0,723.5200000000001,787.9300000000001,350411.0
976,0.0,1.0,8.0,904.3000000000001,842.8699999999999,373548.0
977,0.0,1.0,6.0,635.34,641.02,361713.0
978,1.0,1.0,5.0,567.84,694.51,394136.0
979,1.0,1.0,4.0,503.79999999999995,635.1500000000001,360306.0
980,0.0,1.0,3.0,465.02,460.66,384963.0
981,1.0,1.0,3.0,465.02,641.24,385213.0
982,0.0,1.0,3.0,465.02,460.66,353588.0
983,0.0,1.0,2.0,312.87,269.57,380658.0
984,1.0,0.0,1.0,273.34,467.32,368111.0
985,0.0,0.0,2.0,557.4,550.35,369107.0
986,1.0,0.0,1.0,284.06,459.76,392115.0
987,1.0,0.0,1.0,284.06,459.76,355179.0
988,0.0,0.0,2.0,581.5699999999999,575.23,344770.0
989,1.0,0.0,1.0,297.51,483.65,366131.0
990,1.0,1.0,1.0,582.23,765.65,337655.0
991,0.0,1.0,0.0,284.72,282.0,255954.0
992,1.0,1.0,0.0,284.72,553.0,302255.0
993,0.0,1.0,0.0,284.72,282.0,292683.0
994,1.0,1.0,1.0,592.6300000000001,851.14,292902.0
995,1.0,0.0,1.0,307.91,569.14,302110.0
996,0.0,0.0,2.0,596.9300000000001,586.44,296886.0
997,1.0,0.0,5.0,1200.7,1165.7599999999998,306181.0
998,0.0,0.0,4.0,911.68,672.99,370985.0
999,0.0,0.0,4.0,911.68,672.99,333319.0
1000,1.0,0.0,3.0,429.93,726.5600000000001,294199.0
1001,0.0,0.0,10.0,3669.8299999999995,1304.27,334006.0
1002,0.0,1.0,8.0,3472.5199999999995,1092.22,319632.0
1003,1.0,1.0,7.0,3424.5699999999997,1031.77,313756.0
1004,1.0,1.0,7.0,3424.5699999999997,1031.77,350559.0
1005,0.0,1.0,7.0,3424.5699999999997,928.8800000000001,329747.0
1006,1.0,1.0,7.0,3424.5699999999997,1056.78,339856.0
1007,1.0,1.0,7.0,3424.5699999999997,1056.78,401026.0
1008,0.0,1.0,6.0,3289.5899999999997,775.5699999999999,356550.0
1009,1.0,1.0,6.0,3289.5899999999997,949.1600000000001,386851.0
1010,1.0,1.0,8.0,3307.7299999999996,1092.24,381637.0
1011,0.0,1.0,6.0,650.9200000000001,605.8900000000001,352607.0
1012,1.0,1.0,6.0,650.9200000000001,714.56,363408.0
1013,1.0,1.0,6.0,650.9200000000001,714.56,369140.0
1014,0.0,1.0,5.0,585.84,534.8900000000001,366782.0
1015,1.0,0.0,3.0,181.81,499.78999999999996,336827.0
1016,1.0,1.0,1.0,325.6,574.93,332878.0
1017,0.0,1.0,0.0,272.49,269.89,362677.0
1018,1.0,1.0,0.0,272.49,466.51,343859.0
1019,1.0,1.0,0.0,272.49,466.51,273169.0
1020,0.0,1.0,1.0,562.14,555.4,250333.0
1021,1.0,0.0,2.0,589.67,833.58,336522.0
1022,0.0,0.0,1.0,300.02,296.14,297014.0
1023,1.0,0.0,2.0,491.89,741.75,312698.0
1024,1.0,0.0,3.0,554.9200000000001,804.75,333621.0
1025,0.0,0.0,3.0,554.9200000000001,548.61,328297.0
1026,1.0,0.0,3.0,554.9200000000001,750.05,266763.0
1027,1.0,0.0,5.0,832.69,1037.4499999999998,344260.0
1028,0.0,1.0,9.0,1187.3799999999999,1124.7900000000002,359930.0
1029,1.0,1.0,7.0,824.33,909.2600000000001,349453.0
1030,1.0,1.0,7.0,824.33,909.2600000000001,405086.0
1031,0.0,1.0,8.0,902.58,838.27,364022.0
1032,0.0,1.0,7.0,736.38,734.2199999999999,380565.0
1033,1.0,1.0,6.0,624.81,783.62,385638.0
1034,0.0,1.0,5.0,501.07000000000005,480.08000000000004,356456.0
1035,0.0,1.0,5.0,501.07000000000005,480.08000000000004,387275.0
1036,1.0,1.0,4.0,406.45,597.35,366819.0
1037,0.0,1.0,2.0,255.23,251.99,331846.0
1038,1.0,0.0,1.0,294.95,546.74,404627.0
1039,1.0,0.0,1.0,294.95,546.74,358246.0
1040,0.0,0.0,2.0,590.5999999999999,581.19,361498.0
1041,1.0,0.0,1.0,295.65,527.79,366593.0
1042,1.0,1.0,1.0,575.92,805.3199999999999,343611.0
1043,0.0,1.0,0.0,280.27,277.53,345234.0
1044,1.0,1.0,0.0,280.27,449.0,330935.0
1045,0.0,1.0,0.0,280.27,277.53,287977.0
1046,1.0,1.0,1.0,547.2,745.99,332263.0
1047,1.0,0.0,2.0,578.49,776.3900000000001,348433.0
1048,0.0,0.0,1.0,311.56,307.93,263847.0
1049,1.0,0.0,4.0,971.48,1250.1399999999999,293749.0
1050,0.0,0.0,3.0,659.9200000000001,651.79,289865.0
1051,0.0,0.0,5.0,822.47,806.91,331526.0
1052,1.0,0.0,4.0,573.74,774.92,304629.0
1053,0.0,1.0,9.0,1517.5800000000002,1215.62,292669.0
1054,0.0,1.0,7.0,1106.3899999999999,809.59,308194.0
1055,1.0,1.0,8.0,1168.34,981.6700000000001,280845.0
1056,1.0,1.0,7.0,1076.56,881.03,308348.0
1057,0.0,1.0,7.0,1076.56,765.15,302786.0
1058,1.0,1.0,8.0,1121.33,940.3900000000001,312256.0
1059,1.0,1.0,7.0,976.07,760.21,288657.0
1060,0.0,1.0,7.0,976.07,651.1800000000001,339157.0
1061,1.0,1.0,8.0,1041.97,955.6600000000001,282733.0
1062,1.0,1.0,7.0,940.8900000000001,861.3600000000001,278061.0
1063,1.0,1.0,9.0,1298.16,1177.0600000000002,339314.0
1064,0.0,1.0,6.0,955.9200000000001,837.5600000000001,287342.0
1065,1.0,0.0,6.0,599.7900000000001,853.54,306212.0
1066,1.0,0.0,5.0,524.07,790.3100000000001,312636.0
1067,0.0,0.0,4.0,484.25000000000006,597.6,260866.0
1068,1.0,0.0,4.0,484.25000000000006,725.1800000000001,288199.0
1069,1.0,1.0,8.0,9167.48,1381.1,322662.0
1070,0.0,1.0,8.0,9456.98,1216.4599999999998,334726.0
1071,1.0,1.0,7.0,9308.259999999998,1203.2199999999998,273355.0
1072,1.0,1.0,6.0,9247.179999999998,1134.56,258253.0
1073,0.0,1.0,6.0,9247.179999999998,1036.4599999999998,343217.0
1074,1.0,1.0,6.0,9247.179999999998,1180.1499999999999,265434.0
1075,1.0,1.0,6.0,9247.179999999998,1180.1499999999999,374926.0
1076,0.0,1.0,6.0,9247.179999999998,1036.4599999999998,392549.0
1077,0.0,0.0,6.0,9102.069999999998,892.6800000000001,355031.0
1078,1.0,0.0,8.0,9143.019999999997,1301.52,398017.0
1079,0.0,0.0,7.0,1375.21,797.36,370602.0
1080,0.0,0.0,8.0,1400.17,862.82,364734.0
1081,1.0,0.0,6.0,747.25,737.2600000000001,343463.0
1082,1.0,0.0,6.0,971.12,976.1000000000001,366624.0
1083,0.0,0.0,2.0,330.96,368.75,372529.0
1084,1.0,1.0,1.0,563.52,721.0400000000001,345040.0
1085,1.0,1.0,0.0,257.52,417.75,333377.0
1086,0.0,1.0,0.0,257.52,255.48,323072.0
1087,1.0,1.0,0.0,257.52,459.65999999999997,281778.0
1088,0.0,0.0,1.0,317.66,314.92,295351.0
1089,1.0,0.0,2.0,610.94,838.8100000000001,301124.0
1090,1.0,0.0,1.0,293.28,523.89,330406.0
1091,0.0,0.0,2.0,1015.8,445.15,328284.0
1092,1.0,0.0,1.0,722.52,338.08000000000004,348141.0
1093,1.0,0.0,3.0,936.5999999999999,725.55,369923.0
1094,0.0,0.0,3.0,936.5999999999999,543.99,345916.0
1095,1.0,1.0,6.0,861.4300000000001,1041.0400000000002,353633.0
1096,0.0,1.0,6.0,861.4300000000001,815.9100000000001,348110.0
1097,0.0,1.0,6.0,861.4300000000001,815.9100000000001,293803.0
1098,1.0,1.0,6.0,861.4300000000001,945.0300000000002,378747.0
1099,1.0,1.0,6.0,861.4300000000001,945.0300000000002,380310.0
1100,0.0,1.0,5.0,706.01,671.97,351732.0
1101,1.0,1.0,4.0,612.22,827.5,393029.0
1102,1.0,0.0,4.0,416.44999999999993,633.6099999999999,364773.0
1103,0.0,0.0,4.0,416.44999999999993,388.35,371409.0
1104,1.0,0.0,4.0,416.44999999999993,588.54,326619.0
1105,1.0,0.0,5.0,863.74,983.9499999999999,303254.0
1106,0.0,0.0,4.0,753.9699999999999,693.33,300832.0
1107,1.0,0.0,3.0,699.3599999999999,1033.92,336326.0
1108,0.0,0.0,1.0,325.2,321.92,334830.0
1109,0.0,0.0,2.0,639.99,634.11,257270.0
1110,1.0,0.0,1.0,314.79,542.11,334589.0
1111,0.0,1.0,1.0,522.1600000000001,517.63,298049.0
1112,1.0,1.0,0.0,207.37,420.78999999999996,306522.0
1113,1.0,1.0,5.0,1118.45,1120.42,379889.0
1114,0.0,1.0,5.0,1118.45,905.07,365189.0
1115,1.0,1.0,5.0,1118.45,1087.89,363395.0
1116,1.0,1.0,5.0,1118.45,1087.89,345143.0
1117,0.0,0.0,4.0,637.5699999999999,583.4699999999999,355376.0
1118,1.0,0.0,4.0,637.5699999999999,758.91,379227.0
1119,1.0,0.0,6.0,861.1199999999999,1111.98,272921.0
1120,0.0,0.0,4.0,528.52,669.46,308947.0
1121,0.0,0.0,3.0,426.93999999999994,544.74,326937.0
1122,1.0,0.0,2.0,449.9,827.0899999999999,318042.0
1123,0.0,0.0,1.0,313.51,310.53,305821.0
1124,1.0,0.0,2.0,587.76,772.5699999999999,255106.0
1125,1.0,0.0,1.0,274.25,462.04,332798.0
1126,0.0,1.0,1.0,477.14,472.04,274927.0
1127,1.0,1.0,0.0,202.89,467.53000000000003,334003.0
1128,1.0,1.0,5.0,1175.6,1137.1,404933.0
1129,0.0,1.0,5.0,1175.6,870.56,364440.0
1130,1.0,1.0,5.0,1175.6,1066.09,376508.0
1131,1.0,1.0,5.0,1175.6,1066.09,394795.0
1132,0.0,0.0,5.0,972.71,669.5699999999999,356483.0
1133,0.0,0.0,5.0,972.71,669.5699999999999,344717.0
1134,1.0,0.0,6.0,1137.2,1176.1799999999998,375053.0
1135,0.0,0.0,5.0,1010.26,725.54,352152.0
1136,0.0,0.0,5.0,1010.26,725.54,391080.0
1137,1.0,0.0,2.0,482.1,647.0799999999999,294541.0
1138,0.0,1.0,1.0,566.11,561.75,318809.0
1139,1.0,1.0,0.0,285.06,494.39,375856.0
1140,1.0,1.0,0.0,285.06,494.39,358802.0
1141,0.0,1.0,1.0,575.21,568.5899999999999,374665.0
1142,1.0,0.0,1.0,290.15,493.23,312878.0
1143,1.0,0.0,1.0,290.15,493.23,293134.0
1144,0.0,0.0,2.0,530.03,522.01,349439.0
1145,1.0,0.0,3.0,661.5400000000001,937.5699999999999,316032.0
1146,0.0,0.0,3.0,661.5400000000001,654.53,302602.0
1147,0.0,0.0,2.0,421.66,418.28999999999996,294959.0
1148,1.0,0.0,4.0,716.59,925.45,297641.0
1149,0.0,0.0,2.0,294.93,219.69,327492.0
1150,1.0,0.0,2.0,294.93,462.95,281205.0
1151,1.0,1.0,7.0,952.3700000000001,1107.9699999999998,363690.0
1152,0.0,1.0,7.0,952.3700000000001,864.7100000000002,367066.0
1153,1.0,1.0,7.0,952.3700000000001,1058.4399999999998,365355.0
1154,1.0,1.0,7.0,952.3700000000001,1058.4399999999998,395126.0
1155,0.0,1.0,7.0,952.3700000000001,864.7100000000002,357898.0
1156,0.0,0.0,5.0,520.77,556.2,387385.0
1157,1.0,0.0,4.0,434.94,596.82,370095.0
1158,0.0,0.0,3.0,268.68,318.39,352892.0
1159,0.0,0.0,3.0,268.68,318.39,356154.0
1160,1.0,0.0,2.0,220.82,498.15999999999997,263023.0
1161,0.0,0.0,2.0,422.0,410.91999999999996,307689.0
1162,0.0,0.0,2.0,635.6800000000001,629.4300000000001,327862.0
1163,1.0,0.0,1.0,320.93,602.01,309944.0
1164,0.0,0.0,2.0,620.8199999999999,616.4200000000001,303020.0
1165,1.0,0.0,1.0,299.89,489.39,294253.0
1166,1.0,1.0,1.0,532.69,719.92,328352.0
1167,0.0,1.0,0.0,232.8,230.53,307170.0
1168,1.0,1.0,4.0,1036.4499999999998,1055.6599999999999,246751.0
1169,0.0,1.0,4.0,1036.4499999999998,804.14,377404.0
1170,0.0,1.0,4.0,1036.4499999999998,804.14,349903.0
1171,1.0,1.0,4.0,1036.4499999999998,1001.7299999999999,380022.0
1172,1.0,0.0,4.0,803.65,771.1999999999999,372557.0
1173,0.0,0.0,4.0,803.65,573.61,348594.0
1174,1.0,0.0,4.0,803.65,877.79,397434.0
1175,1.0,0.0,5.0,814.1100000000001,1028.99,364095.0
1176,0.0,0.0,5.0,814.1100000000001,724.8100000000001,366096.0
1177,1.0,0.0,5.0,814.1100000000001,952.79,325938.0
1178,1.0,0.0,4.0,496.22,809.41,299734.0
1179,0.0,0.0,1.0,317.59,313.83,326854.0
1180,1.0,1.0,1.0,613.13,816.94,308723.0
1181,1.0,1.0,0.0,295.54,503.11,352499.0
1182,0.0,1.0,0.0,295.54,293.23,342965.0
1183,1.0,1.0,1.0,601.2,859.3600000000001,370108.0
1184,0.0,0.0,1.0,305.66,301.47,352704.0
1185,0.0,0.0,2.0,530.9000000000001,524.0500000000001,381409.0
1186,1.0,0.0,3.0,685.31,895.34,378354.0
1187,0.0,0.0,3.0,685.31,678.23,350980.0
1188,0.0,0.0,3.0,685.31,678.23,395237.0
1189,0.0,0.0,2.0,460.07,455.65,363565.0
1190,0.0,0.0,1.0,226.53,224.36,
1191,0.0,0.0,0.0,0.0,0.0,
1192,0.0,0.0,0.0,0.0,0.0,
1193,0.0,0.0,0.0,0.0,0.0,
1194,0.0,0.0,0.0,0.0,0.0,
1195,0.0,0.0,0.0,0.0,0.0,
1196,0.0,0.0,0.0,0.0,0.0,
1197,0.0,0.0,0.0,0.0,0.0,
1198,0.0,0.0,0.0,0.0,0.0,
